workerid,proliferate.condition,time_in_minutes,error
3829,experiment_05_23,12.817766666666667,
3471,experiment_05_23,21.947166666666668,
3591,experiment_05_23,17.509933333333333,
4326,experiment_05_23,12.3856,
3755,experiment_05_23,15.42905,
4686,experiment_05_23,28.50885,
3673,experiment_05_23,68.22516666666667,
3542,experiment_05_23,9.038183333333333,
4230,experiment_05_23,27.215916666666665,
3233,experiment_05_23,5.79415,
4160,experiment_05_23,22.96705,
4064,experiment_05_23,15.974416666666666,
4537,experiment_05_23,30.29795,
3323,experiment_05_23,17.611766666666668,
3468,experiment_05_02,15.5675,
3819,experiment_05_02,23.6985,
4060,experiment_05_02,19.93665,
3425,experiment_05_02,28.762166666666666,
4150,experiment_05_02,5.26275,
3896,experiment_05_02,16.204916666666666,
3981,experiment_05_02,11.877916666666666,
3671,experiment_05_02,5.859633333333333,
3748,experiment_05_02,12.18625,
4601,experiment_05_02,13.8251,
4737,experiment_05_02,20.610466666666667,
4529,experiment_05_02,9.228266666666666,
3226,experiment_05_02,5.87135,
4470,experiment_05_02,6.0452,
4750,experiment_05_02,10.731533333333331,
3268,experiment_05_02,5.78625,
3536,experiment_05_02,17.87575,
4219,experiment_05_02,15.352183333333333,
4301,experiment_05_02,34.195766666666664,
4397,experiment_05_02,12.097216666666666,
4500,experiment_05_15,8.418116666666666,
4378,experiment_05_15,12.93115,
4671,experiment_05_15,5.1911,
3391,experiment_05_15,7.911283333333333,
4322,experiment_05_15,12.689016666666667,
3812,experiment_05_15,12.665066666666666,
4456,experiment_05_15,9.702266666666668,
4123,experiment_05_15,14.32415,
4057,experiment_05_15,10.710966666666666,
3882,experiment_05_15,7.9565,
3217,experiment_05_15,10.6531,
3656,experiment_05_15,22.226033333333337,
3727,experiment_05_15,18.7333,
3739,experiment_05_15,7.228266666666666,
4211,experiment_05_15,22.9371,
3526,experiment_05_15,22.352233333333334,
3465,experiment_05_15,7.95195,
3248,experiment_05_15,7.1639333333333335,
3974,experiment_05_15,16.034866666666666,
4594,experiment_05_15,16.033716666666667,
3203,experiment_06_06,6.6766,
4511,experiment_06_06,8.7037,
3390,experiment_06_06,14.35165,
4591,experiment_06_06,6.097566666666666,
3724,experiment_06_06,27.32645,
3736,experiment_06_06,24.050916666666662,
4676,experiment_06_06,8.213216666666666,
3809,experiment_06_06,9.646233333333331,
3459,experiment_06_06,24.312,
3892,experiment_06_06,26.4584,
4283,experiment_06_06,17.577583333333333,
3963,experiment_06_06,14.125133333333334,
4570,experiment_06_06,15.605316666666669,
4448,experiment_06_06,22.994683333333334,
4202,experiment_06_06,9.38755,
3567,experiment_06_06,6.563283333333334,
4042,experiment_06_06,47.60225,
3649,experiment_06_06,6.40695,
3249,experiment_06_06,9.003533333333333,
4376,experiment_06_06,27.255766666666663,
3952,experiment_05_16,25.212083333333332,
4025,experiment_05_16,7.963033333333334,
4186,experiment_05_16,21.0592,
3553,experiment_05_16,10.679933333333333,
4498,experiment_05_16,22.008316666666666,
3315,experiment_05_16,7.948166666666666,
3641,experiment_05_16,18.851216666666662,
4670,experiment_05_16,11.026083333333334,
3387,experiment_05_16,8.560366666666667,
4272,experiment_05_16,18.1441,
3878,experiment_05_16,34.865383333333334,
3719,experiment_05_16,24.851466666666667,
4351,experiment_05_16,10.504083333333334,
4586,experiment_05_16,9.161916666666666,
3711,experiment_05_16,28.0763,
3802,experiment_05_16,26.06645,
3454,experiment_05_16,16.48825,
4103,experiment_05_16,7.053716666666666,
3238,experiment_05_16,13.381383333333334,
4545,experiment_05_16,34.03861666666667,
3964,experiment_06_13,8.65875,
4139,experiment_06_13,25.46645,
3311,experiment_06_13,7.579633333333334,
4315,experiment_06_13,19.484366666666663,
3230,experiment_06_13,10.431366666666667,
4533,experiment_06_13,3.88885,
4473,experiment_06_13,23.482333333333333,
3756,experiment_06_13,16.221183333333332,
4576,experiment_06_13,15.62915,
4672,experiment_06_13,8.748483333333333,
3640,experiment_06_13,12.6343,
3384,experiment_06_13,5.9028833333333335,
4201,experiment_06_13,10.079416666666669,
4435,experiment_06_13,9.225116666666668,
3817,experiment_06_13,16.161583333333333,
4402,experiment_06_13,26.095833333333335,
3792,experiment_06_13,24.22935,
3543,experiment_06_13,16.564166666666665,
4194,experiment_06_13,8.7763,
3451,experiment_06_13,7.526833333333333,
3875,experiment_06_33,6.9832,
4467,experiment_06_33,21.517666666666667,
4333,experiment_06_33,25.271116666666668,
3220,experiment_06_33,14.1433,
4400,experiment_06_33,9.760183333333334,
3717,experiment_06_33,6.933116666666667,
3445,experiment_06_33,23.831516666666666,
4180,experiment_06_33,14.796983333333332,
3523,experiment_06_33,9.90425,
3945,experiment_06_33,15.821666666666667,
3306,experiment_06_33,11.47435,
4658,experiment_06_33,8.4116,
4095,experiment_06_33,19.517516666666666,
4022,experiment_06_33,9.53575,
4683,experiment_06_33,10.011133333333332,
3381,experiment_06_33,9.731116666666669,
3800,experiment_06_33,16.4129,
4358,experiment_06_33,18.017666666666667,
3622,experiment_06_33,5.90315,
4572,experiment_06_33,8.066383333333333,
3377,experiment_05_04,9.763316666666666,
3869,experiment_05_04,21.586733333333335,
4558,experiment_05_04,20.51525,
4017,experiment_05_04,8.670516666666666,
3432,experiment_05_04,10.128266666666669,
3795,experiment_05_04,3.4529666666666667,
4728,experiment_05_04,35.646433333333334,
4256,experiment_05_04,8.7155,
4615,experiment_05_04,11.024533333333334,
4655,experiment_05_04,10.927916666666668,
3752,experiment_05_04,8.15495,
3709,experiment_05_04,18.020133333333337,
4389,experiment_05_04,17.872633333333333,
3942,experiment_05_04,21.68915,
3301,experiment_05_04,9.229983333333331,
3563,experiment_05_04,9.973283333333333,
4439,experiment_05_04,8.296183333333333,
3194,experiment_05_04,13.896083333333332,
4090,experiment_05_04,9.366233333333334,
4175,experiment_05_04,10.814483333333332,
4014,experiment_06_04,12.0092,
4656,experiment_06_04,7.2053,
4254,experiment_06_04,20.53805,
3937,experiment_06_04,17.085216666666668,
4443,experiment_06_04,6.245683333333333,
4386,experiment_06_04,24.491466666666668,
3424,experiment_06_04,10.841183333333332,
4649,experiment_06_04,13.733583333333334,
3370,experiment_06_04,28.2072,
3714,experiment_06_04,8.137916666666667,
4172,experiment_06_04,16.537916666666668,
3789,experiment_06_04,12.23885,
4311,experiment_06_04,11.654533333333331,
3178,experiment_06_04,29.729533333333332,
3297,experiment_06_04,17.936,
3503,experiment_06_04,8.266666666666667,
4155,experiment_06_04,9.4136,
3571,experiment_06_04,10.345433333333334,
3865,experiment_06_04,16.613016666666667,
4724,experiment_06_04,29.6963,
4217,experiment_06_11,11.745916666666666,
4165,experiment_06_11,11.520766666666669,
4460,experiment_06_11,11.022083333333333,
3480,experiment_06_11,7.345116666666667,
3292,experiment_06_11,9.062683333333334,
3227,experiment_06_11,6.637283333333333,
3367,experiment_06_11,8.607116666666666,
4549,experiment_06_11,20.67835,
3712,experiment_06_11,22.597416666666668,
3421,experiment_06_11,21.205483333333333,
3561,experiment_06_11,11.113183333333334,
3788,experiment_06_11,14.855216666666667,
3933,experiment_06_11,5.4854666666666665,
4422,experiment_06_11,11.40035,
4081,experiment_06_11,6.096683333333333,
4720,experiment_06_11,16.71355,
4645,experiment_06_11,7.0711,
3969,experiment_06_11,10.64225,
4373,experiment_06_11,28.31365,
4011,experiment_06_11,15.1223,
4004,experiment_06_34,39.701366666666665,
4695,experiment_06_34,6.406416666666667,
3214,experiment_06_34,7.295,
4293,experiment_06_34,6.858183333333334,
4427,experiment_06_34,7.99805,
4512,experiment_06_34,6.684966666666667,
4205,experiment_06_34,23.660933333333332,
3929,experiment_06_34,17.98035,
3326,experiment_06_34,18.242116666666668,
3701,experiment_06_34,11.202366666666666,
4361,experiment_06_34,12.488966666666666,
4078,experiment_06_34,7.9182,
3453,experiment_06_34,10.0092,
3782,experiment_06_34,11.336666666666666,
3705,experiment_06_34,21.47586666666667,
3856,experiment_06_34,13.106033333333333,
3359,experiment_06_34,14.47745,
4382,experiment_06_34,18.722883333333332,
3549,experiment_06_34,20.773,
4630,experiment_06_34,17.54805,
3731,experiment_05_19,12.40705,
4071,experiment_05_19,24.543233333333333,
3354,experiment_05_19,8.2163,
3283,experiment_05_19,14.4093,
4754,experiment_05_19,18.80165,
3216,experiment_05_19,20.975083333333338,
4330,experiment_05_19,8.54295,
4563,experiment_05_19,19.249033333333333,
3699,experiment_05_19,11.204066666666666,
3999,experiment_05_19,19.76185,
3600,experiment_05_19,11.810116666666667,
4639,experiment_05_19,31.72405,
4141,experiment_05_19,9.63025,
3852,experiment_05_19,4.3021666666666665,
4556,experiment_05_19,11.839533333333334,
3632,experiment_05_19,12.553633333333334,
4242,experiment_05_19,17.031833333333335,
3925,experiment_05_19,10.412333333333333,
3441,experiment_05_19,11.68795,
3920,experiment_06_05,13.717766666666666,
4391,experiment_06_05,17.420066666666667,
3435,experiment_06_05,7.824833333333333,
4234,experiment_06_05,16.7699,
4550,experiment_06_05,11.3505,
4308,experiment_06_05,7.261233333333333,
4134,experiment_06_05,9.591933333333332,
3305,experiment_06_05,6.78375,
3585,experiment_06_05,10.96825,
3346,experiment_06_05,9.420416666666666,
3989,experiment_06_05,18.7205,
3695,experiment_06_05,15.063883333333331,
4637,experiment_06_05,10.590666666666667,
3160,experiment_06_05,10.578383333333331,
4053,experiment_06_05,15.2908,
3849,experiment_06_05,18.55055,
4712,experiment_06_05,10.42035,
3629,experiment_06_05,12.66475,
3776,experiment_06_05,27.251033333333332,
4418,experiment_06_05,14.313,
4489,experiment_05_26,10.547483333333334,
3481,experiment_05_26,19.558216666666667,
4223,experiment_05_26,11.339066666666668,
3913,experiment_05_26,11.21625,
4732,experiment_05_26,11.14515,
4127,experiment_05_26,11.574233333333334,
3978,experiment_05_26,8.195633333333333,
3617,experiment_05_26,11.294433333333334,
3187,experiment_05_26,12.0504,
3265,experiment_05_26,12.318633333333333,
4546,experiment_05_26,14.034516666666669,
4369,experiment_05_26,10.859716666666667,
3342,experiment_05_26,8.236033333333333,
4708,experiment_05_26,17.662,
4048,experiment_05_26,7.71695,
3670,experiment_05_26,12.113083333333334,
3514,experiment_05_26,7.272066666666667,
3774,experiment_05_26,6.8525833333333335,
4290,experiment_05_26,8.710583333333334,
3843,experiment_05_26,23.1216,
4578,experiment_05_30,10.9414,
3402,experiment_05_30,10.7938,
4634,experiment_05_30,15.728516666666666,
4100,experiment_05_30,15.091033333333334,
4193,experiment_05_30,12.027,
3967,experiment_05_30,11.193483333333331,
4706,experiment_05_30,14.628466666666666,
3612,experiment_05_30,31.5061,
3335,experiment_05_30,12.5335,
4625,experiment_05_30,9.2864,
3912,experiment_05_30,20.06755,
3494,experiment_05_30,9.201816666666666,
3174,experiment_05_30,11.298633333333331,
3766,experiment_05_30,24.622833333333332,
3257,experiment_05_30,17.624816666666668,
4531,experiment_05_30,12.4258,
4120,experiment_05_30,23.4584,
3661,experiment_05_30,13.927616666666667,
4037,experiment_05_30,11.142716666666669,
4270,experiment_05_30,11.88105,
3996,experiment_06_32,3.003833333333333,
4481,experiment_06_32,4.0064,
3246,experiment_06_32,5.46585,
3483,experiment_06_32,4.6592666666666664,
4167,experiment_06_32,5.756983333333333,
3406,experiment_06_32,2.6351,
3904,experiment_06_32,4.376816666666667,
3327,experiment_06_32,1.79025,
3169,experiment_06_32,3.6557166666666663,
4700,experiment_06_32,2.9847166666666665,
3832,experiment_06_32,2.1382666666666665,
4070,experiment_06_32,2.861883333333333,
3606,experiment_06_32,9.61605,
4408,experiment_06_32,3.5773,
3830,experiment_06_32,3.9422166666666665,
4612,experiment_06_32,2.4793833333333333,
4337,experiment_06_32,1.6696,
3751,experiment_06_32,2.0926833333333335,
4539,experiment_06_32,3.5856166666666667,
4238,experiment_06_32,3.0029333333333335,
4692,experiment_05_03,31.983883333333335,
4610,experiment_05_03,8.6729,
4477,experiment_05_03,15.6153,
3329,experiment_05_03,7.5929,
3472,experiment_05_03,15.9617,
3790,experiment_05_03,8.6698,
3545,experiment_05_03,13.972683333333332,
3899,experiment_05_03,17.4106,
3987,experiment_05_03,9.5492,
4403,experiment_05_03,13.05125,
3275,experiment_05_03,14.438733333333332,
4147,experiment_05_03,8.3052,
4323,experiment_05_03,5.2715,
3189,experiment_05_03,13.215783333333333,
4530,experiment_05_03,20.4616,
3757,experiment_05_03,17.268616666666667,
4334,experiment_05_03,21.67815,
3676,experiment_05_03,21.940333333333335,
3604,experiment_05_03,11.93445,
4154,experiment_05_03,7.959683333333333,
3589,experiment_06_14,13.601833333333332,
3750,experiment_06_14,7.600133333333333,
4472,experiment_06_14,8.20455,
3469,experiment_06_14,8.6894,
4302,experiment_06_14,12.083666666666666,
4395,experiment_06_14,15.263266666666668,
4059,experiment_06_14,12.166733333333331,
4021,experiment_06_14,17.3445,
3539,experiment_06_14,17.31725,
4685,experiment_06_14,15.741066666666669,
3278,experiment_06_14,11.73275,
4144,experiment_06_14,12.627166666666668,
3396,experiment_06_14,5.70825,
3820,experiment_06_14,29.67406666666667,
3646,experiment_06_14,16.017433333333333,
4454,experiment_06_14,8.828733333333334,
4523,experiment_06_14,6.017,
4218,experiment_06_14,5.985916666666666,
3228,experiment_06_14,13.553133333333331,
3625,experiment_06_16,10.37415,
4379,experiment_06_16,20.83738333333333,
3254,experiment_06_16,36.49531666666667,
3349,experiment_06_16,9.1234,
4046,experiment_06_16,10.451,
4099,experiment_06_16,12.073333333333334,
3596,experiment_06_16,3.7504166666666663,
4596,experiment_06_16,32.54958333333333,
3742,experiment_06_16,12.50125,
4267,experiment_06_16,6.892733333333333,
4209,experiment_06_16,13.39645,
4321,experiment_06_16,22.660283333333332,
3972,experiment_06_16,13.234566666666666,
4501,experiment_06_16,13.2708,
4125,experiment_06_16,18.44315,
3236,experiment_06_16,6.320033333333333,
4677,experiment_06_16,16.823,
4461,experiment_06_16,26.382466666666662,
3515,experiment_06_16,8.398416666666666,
3815,experiment_06_16,16.799966666666666,
